market_id,market_label,body_name,resource,tick,price,supply,demand
30295,"Kidford","Kepler",Food Rations,12,23.9978,0,35.0559
30295,"Kidford","Kepler",Food Rations,13,23.9989,0,35.0534
30295,"Kidford","Kepler",Food Rations,14,23.9995,0,35.0521
30295,"Kidford","Kepler",Food Rations,15,23.9997,0,35.0514
30296,"Boundmarch","Kepler",Iron Ore,0,2.56762,75.7181,84.1312
30296,"Boundmarch","Kepler",Iron Ore,1,2.60142,93.6322,82.3541
30296,"Boundmarch","Kepler",Iron Ore,2,2.61833,73.3471,81.4968
30296,"Boundmarch","Kepler",Iron Ore,3,2.62678,72.968,81.0756
30296,"Boundmarch","Kepler",Iron Ore,4,2.63101,72.7802,80.8668
30296,"Boundmarch","Kepler",Iron Ore,5,2.63312,72.6866,80.7629
30296,"Boundmarch","Kepler",Iron Ore,6,2.63417,72.64,80.7111
30296,"Boundmarch","Kepler",Iron Ore,7,2.6347,72.6166,80.6852
30296,"Boundmarch","Kepler",Iron Ore,8,2.63497,72.605,80.6722
30296,"Boundmarch","Kepler",Iron Ore,9,2.6351,72.5992,80.6657
30296,"Boundmarch","Kepler",Iron Ore,10,2.63517,72.5963,80.6625
30296,"Boundmarch","Kepler",Iron Ore,11,2.6352,72.5948,80.6609
30296,"Boundmarch","Kepler",Iron Ore,12,2.63521,72.5941,80.6601
30296,"Boundmarch","Kepler",Iron Ore,13,2.63522,72.5937,80.6597
30296,"Boundmarch","Kepler",Iron Ore,14,2.63523,72.5935,80.6595
30296,"Boundmarch","Kepler",Iron Ore,15,2.63523,72.5934,80.6594
30296,"Boundmarch","Kepler",Petroleum,0,8.75,0,72.1125
30296,"Boundmarch","Kepler",Petroleum,1,11.375,0,34.6464
30296,"Boundmarch","Kepler",Petroleum,2,12.6875,0,28.0869
30296,"Boundmarch","Kepler",Petroleum,3,13.3438,0,25.7374
30296,"Boundmarch","Kepler",Petroleum,4,13.6719,0,24.7197
30296,"Boundmarch","Kepler",Petroleum,5,13.8359,0,24.2439
30296,"Boundmarch","Kepler",Petroleum,6,13.918,0,24.0136
30296,"Boundmarch","Kepler",Petroleum,7,13.959,0,23.9004
30296,"Boundmarch","Kepler",Petroleum,8,13.9795,0,23.8442
30296,"Boundmarch","Kepler",Petroleum,9,13.9897,0,23.8162
30296,"Boundmarch","Kepler",Petroleum,10,13.9949,0,23.8022
30296,"Boundmarch","Kepler",Petroleum,11,13.9974,0,23.7952
30296,"Boundmarch","Kepler",Petroleum,12,13.9987,0,23.7917
30296,"Boundmarch","Kepler",Petroleum,13,13.9994,0,23.79
30296,"Boundmarch","Kepler",Petroleum,14,13.9997,0,23.7891
30296,"Boundmarch","Kepler",Petroleum,15,13.9998,0,23.7887
30296,"Boundmarch","Kepler",Agricultural Produce,0,3.1437,110.101,132.206
30296,"Boundmarch","Kepler",Agricultural Produce,1,3.18507,110.101,127.349
30296,"Boundmarch","Kepler",Agricultural Produce,2,3.19734,110.101,126.024
30296,"Boundmarch","Kepler",Agricultural Produce,3,3.20101,110.101,125.637
30296,"Boundmarch","Kepler",Agricultural Produce,4,3.20211,110.101,125.522
30296,"Boundmarch","Kepler",Agricultural Produce,5,3.20244,110.101,125.487
30296,"Boundmarch","Kepler",Agricultural Produce,6,3.20254,110.101,125.477
30296,"Boundmarch","Kepler",Agricultural Produce,7,3.20257,110.101,125.474
30296,"Boundmarch","Kepler",Agricultural Produce,8,3.20258,110.101,125.473
30296,"Boundmarch","Kepler",Agricultural Produce,9,3.20258,110.101,125.473
30296,"Boundmarch","Kepler",Agricultural Produce,10,3.20258,110.101,125.473
30296,"Boundmarch","Kepler",Agricultural Produce,11,3.20258,110.101,125.473
30296,"Boundmarch","Kepler",Agricultural Produce,12,3.20258,110.101,125.473
30296,"Boundmarch","Kepler",Agricultural Produce,13,3.20258,110.101,125.473
30296,"Boundmarch","Kepler",Agricultural Produce,14,3.20258,110.101,125.473
30296,"Boundmarch","Kepler",Agricultural Produce,15,3.20258,110.101,125.473
30296,"Boundmarch","Kepler",Water,0,1.54057,86.535,96.15
30296,"Boundmarch","Kepler",Water,1,1.56085,84.7071,94.119
30296,"Boundmarch","Kepler",Water,2,1.571,83.8253,93.1392
30296,"Boundmarch","Kepler",Water,3,1.57607,83.392,92.6578
30296,"Boundmarch","Kepler",Water,4,1.5786,83.1773,92.4192
30296,"Boundmarch","Kepler",Water,5,1.57987,83.0704,92.3005
30296,"Boundmarch","Kepler",Water,6,1.5805,83.0171,92.2412
30296,"Boundmarch","Kepler",Water,7,1.58082,82.9905,92.2116
30296,"Boundmarch","Kepler",Water,8,1.58098,82.9771,92.1968
30296,"Boundmarch","Kepler",Water,9,1.58106,82.9705,92.1894
30296,"Boundmarch","Kepler",Water,10,1.5811,82.9672,92.1857
30296,"Boundmarch","Kepler",Water,11,1.58112,82.9655,92.1839
30296,"Boundmarch","Kepler",Water,12,1.58113,82.9647,92.183
30296,"Boundmarch","Kepler",Water,13,1.58113,82.9642,92.1825
30296,"Boundmarch","Kepler",Water,14,1.58114,82.964,92.1823
30296,"Boundmarch","Kepler",Water,15,1.58114,82.9639,92.1822
30296,"Boundmarch","Kepler",Tobacco,0,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,1,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,2,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,3,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,4,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,5,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,6,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,7,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,8,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,9,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,10,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,11,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,12,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,13,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,14,7.99548,0,0
30296,"Boundmarch","Kepler",Tobacco,15,7.99548,0,0
30296,"Boundmarch","Kepler",Spices,0,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,1,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,2,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,3,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,4,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,5,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,6,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,7,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,8,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,9,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,10,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,11,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,12,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,13,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,14,7.32973,0,0
30296,"Boundmarch","Kepler",Spices,15,7.32973,0,0
30296,"Boundmarch","Kepler",Coffee,0,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,1,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,2,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,3,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,4,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,5,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,6,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,7,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,8,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,9,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,10,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,11,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,12,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,13,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,14,4.71057,0,0
30296,"Boundmarch","Kepler",Coffee,15,4.71057,0,0
30296,"Boundmarch","Kepler",Steel,0,20,0,108.169
30296,"Boundmarch","Kepler",Steel,1,26,0,51.9697
30296,"Boundmarch","Kepler",Steel,2,29,0,42.1304
30296,"Boundmarch","Kepler",Steel,3,30.5,0,38.6061
30296,"Boundmarch","Kepler",Steel,4,31.25,0,37.0795
30296,"Boundmarch","Kepler",Steel,5,31.625,0,36.3659
30296,"Boundmarch","Kepler",Steel,6,31.8125,0,36.0205
30296,"Boundmarch","Kepler",Steel,7,31.9062,0,35.8505
30296,"Boundmarch","Kepler",Steel,8,31.9531,0,35.7662
30296,"Boundmarch","Kepler",Steel,9,31.9766,0,35.7243
30296,"Boundmarch","Kepler",Steel,10,31.9883,0,35.7033
30296,"Boundmarch","Kepler",Steel,11,31.9941,0,35.6928
30296,"Boundmarch","Kepler",Steel,12,31.9971,0,35.6876
30296,"Boundmarch","Kepler",Steel,13,31.9985,0,35.685
30296,"Boundmarch","Kepler",Steel,14,31.9993,0,35.6837
30296,"Boundmarch","Kepler",Steel,15,31.9996,0,35.683
30296,"Boundmarch","Kepler",Refined Fuel,0,25,0,96.15
30296,"Boundmarch","Kepler",Refined Fuel,1,32.5,0,46.1952
30296,"Boundmarch","Kepler",Refined Fuel,2,36.25,0,37.4492
30296,"Boundmarch","Kepler",Refined Fuel,3,38.125,0,34.3165
30296,"Boundmarch","Kepler",Refined Fuel,4,39.0625,0,32.9596
30296,"Boundmarch","Kepler",Refined Fuel,5,39.5312,0,32.3252
30296,"Boundmarch","Kepler",Refined Fuel,6,39.7656,0,32.0182
30296,"Boundmarch","Kepler",Refined Fuel,7,39.8828,0,31.8671
30296,"Boundmarch","Kepler",Refined Fuel,8,39.9414,0,31.7922
30296,"Boundmarch","Kepler",Refined Fuel,9,39.9707,0,31.7549
30296,"Boundmarch","Kepler",Refined Fuel,10,39.9854,0,31.7363
30296,"Boundmarch","Kepler",Refined Fuel,11,39.9927,0,31.727
30296,"Boundmarch","Kepler",Refined Fuel,12,39.9963,0,31.7223
30296,"Boundmarch","Kepler",Refined Fuel,13,39.9982,0,31.72
30296,"Boundmarch","Kepler",Refined Fuel,14,39.9991,0,31.7188
30296,"Boundmarch","Kepler",Refined Fuel,15,39.9995,0,31.7183
30296,"Boundmarch","Kepler",Food Rations,0,15,0,168.262
30296,"Boundmarch","Kepler",Food Rations,1,19.5,0,80.8417
30296,"Boundmarch","Kepler",Food Rations,2,21.75,0,65.5361
30296,"Boundmarch","Kepler",Food Rations,3,22.875,0,60.0539
30296,"Boundmarch","Kepler",Food Rations,4,23.4375,0,57.6792
30296,"Boundmarch","Kepler",Food Rations,5,23.7188,0,56.5691
30296,"Boundmarch","Kepler",Food Rations,6,23.8594,0,56.0318
30296,"Boundmarch","Kepler",Food Rations,7,23.9297,0,55.7675
30296,"Boundmarch","Kepler",Food Rations,8,23.9648,0,55.6364
30296,"Boundmarch","Kepler",Food Rations,9,23.9824,0,55.5711
30296,"Boundmarch","Kepler",Food Rations,10,23.9912,0,55.5385
30296,"Boundmarch","Kepler",Food Rations,11,23.9956,0,55.5222
30296,"Boundmarch","Kepler",Food Rations,12,23.9978,0,55.5141
30296,"Boundmarch","Kepler",Food Rations,13,23.9989,0,55.51
30296,"Boundmarch","Kepler",Food Rations,14,23.9995,0,55.508
30296,"Boundmarch","Kepler",Food Rations,15,23.9997,0,55.5069
